Title	Lyrics	Label	Positivity	Formality	Uniqueness
my sunday	, oh jamkkan gamassdeon, nuneul tteugo boni eoneusae nan, saeroun sesange on geot gata, nal bulleojuneun melody, imi hyanghan balgeoreum baby, seolmyeonghal su eopsneun ikkeullim, naccseon punggyeongdeulgwa, noeul jin georie, beonjyeoganeun miso, iryoil gateun geudae, sunday my sunday, hyusik gateun seollem, wanna be wanna be your love, teukbyeolhage mandeuljyo ttokgateun harudo, haneul byeol cheoreom banjjak biccna, geudaeneun sunday, sunday sunday love, oh jamkkan meomchwossdeon sigansok, memory gieogi na, saeropge taeeonan geosman gata, nal bangyeojuneun melody, imi hyanghan balgeoreum baby, seolmyeonghaji anhado alji, naccseon chueokdeuri hanassik ssahyeoga, modeun ge sojunghae, iryoil gateun geudae, sunday my sunday, hyusik gateun seollem, wanna be wanna be your love, teukbyeolhage mandeuljyo ttokgateun harudo, haneul byeol cheoreom banjjak biccna, sumi chadeut dallyeodo, kkeuti anboideon nal, jinagan yesterday, ijen dagaolgeoya, nunbusin taeyangboda biccnal geu nal, geudaeneun sunday sunday, geudaeneun sunday sunday, nae soneul jabajullae, sunday my sunday, oneureun waenji deo wanna be, wanna be your love, teukbyeolhage mandeuljyo ttokgateun harudo, haneul byeol cheoreom banjjak biccna, geudaeneun sunday, sunday sunday love, oh jamggan gamassdeon, nuneul ddeugo boni eoneusae nan, saeroun sesange on geos gata, nal bulreojuneun melody, imi hyanghan balgeoleum baby, seolmyeonghal su eobsneun iggeulrim, nacseon punggyeongdeulgwa, noeul jin georie, beonjyeoganeun miso, ilyoil gateun geudae, sunday my sunday, hyusig gateun seolrem, wanna be wanna be your love, teugbyeolhage mandeuljyo ddoggateun harudo, haneul byeol ceoreom banjjag bicna, geudaeneun sunday, sunday sunday love, oh jamggan meomcweossdeon sigan sog, memory gieogi na, saerobge taeeonan geosman gata, nal bangyeojuneun melody, imi hyanghan balgeoleum baby, seolmyeonghaji anhado alji, nacseon cueogdeuli hanassig ssahyeoga, modeun ge sojunghae, ilyoil gateun geudae, sunday my sunday, hyusig gateun seolrem, wanna be wanna be your love, teugbyeolhage mandeuljyo ddoggateun harudo, haneul byeol ceoreom banjjag bicna, sumi cadeus dalryeodo, ggeuti anboideon nal, jinagan yesterday, ijen dagaolgeoya, nunbusin taeyangboda bicnal geu nal, geudaeneun sunday sunday, geudaeneun sunday sunday, nae soneul jabajulrae, sunday my sunday, oneuleun waenji deo wanna be, wanna be your love, teugbyeolhage mandeuljyo ddoggateun harudo, haneul byeol ceoreom banjjag bicna, geudaeneun sunday, sunday sunday love, oh for a second, when i opened my eyes that i closed, i suddenly felt like i was in a new world, this melody that calls me, i'm already headed toward it baby, with this inexplicable pull, strange landscapes, and sunset streets, my smile is spreading, you're like a sunday, sunday my sunday, my heart fluttering feels like a break, wanna be wanna be your love, you make my day special, you shine like the stars in the sky, you're sunday, sunday sunday love, oh in the frozen time, i remember the memory, i feel like i've been born again, this melody that greets me, i'm already headed toward it baby, i know even if you don't explain it, strange memories build up one by one, everything is so precious, you're like a sunday, sunday my sunday, my heart fluttering feels like a break, wanna be wanna be your love, you make my day special, you shine like the stars in the sky, even when i ran until i was out of breath, i couldn't see the end, in the yesterday that has passed, now it'll come to me, the day that will shine brighter than the dazzling sun, you are sunday sunday, you are sunday sunday, will you hold my hand?, sunday my sunday, today, for some reason, wanna be wanna be your love, you make my day special, you shine like the stars in the sky, you're sunday, sunday sunday love	cueogdeuli hanassig ssahyeoga	0.0277719497680664	-0.029917299747467	0.0264909565448761
kick my ass	well i walked up to the bar, i laid down my platinum card, then i ordered fifty longnecks for my new friends, well the barmaid passed them out, and before we chugged them down, i held mine up and, said here's to us and then, well this blonde slid up to me, said that was awful sweet, then i saw her boyfriend, as wide as he was tall, well he broke up our hug, with a six foot, five inch shove, and i found myself slammed up, against the wall, why does everybody want, to kick my ass, i'm just trying to have a little fun, for all the ones who can't, and just because i kiss the prettiest girls, and i drive my truck too fast, why does everybody want, to kick my ass, well i've never been the type, to walk up and pick a fight, i've always been the kind to get along, i throw parties all the time, and there always on my dime, we drink and dance and smoke until the dawn, well my style of stress relief, sometimes disturbs the peace, the police show up, and cut donuts in my yard, and while the zeppelin's playing loud, they run off my party crowd, they cuff up my wrist, and throw me down so hard, why does everybody want, to kick my ass, i'm just trying to have a little fun, for all the ones who can't, and just because i kiss the prettiest girls, and i drive my truck too fast, why does everybody want, to kick my ass, and just because i kiss the prettiest girls, and i drive my truck too fast, why does everybody want, to kick my ass, uh more like uh, boys play me a love song, bedroom music, ah brothers uh give me a grove, so look to your left, and uh to your right, if it's somebody you don't know, maybe it's time to introduce yourself, uh maybe say, senorita, pleased to meet ya, would you like some pizza, or margarita, he jump out the window with a guitar in his hand, said shoot me daddy i'm super man	ordered fifty longnecks	-0.9299118369817734	-0.6229051202535629	0.397679328918457
tonight i'll be staying here with you	throw my ticket out the window, throw my suitcase out there too, throw my troubles out the door, i don't need them any more, 'cause tonight i'll be staying here with you. i should have left this town this morning, but it was more than i could do, oh, your love comes on so strong, and i've waited all day long, for tonight when i'll be staying here with you. is it really any wonder, the love that a stranger might receive, you cast your spell and i went under, i find it so difficult to leave. i can hear that whistle blowin', i see that stationmaster, too, if there's a poor boy on the street, then let him have my seat, 'cause tonight i'll be staying here with you. throw my ticket out the window, throw my suitcase out there too, throw my troubles out the door, i don't need them any more, 'cause tonight i'll be staying here with you.	throw my ticket	0.4394946992397308	-0.1635208129882812	0.0721224248409271
desert nights	i'm running back to you, keep running back to you. this is where i lay, i've been drunk for seven days. i couldn't tell the truth, so i made up, alibis to hide my dishonest life. wait, there's something i can't explain, so i'm giving in again. all these desert nights, they keep me running back to you. the fever takes ahold, i never thought i'd miss the cold. this is how i know, that i'm still able, to feel my own insides, breathe in and think twice. wait, there's something i can't explain, so i'm giving in again. all these desert nights, they keep me running back to you. this isn't my first mistake, there are things that i can't undo. but from this mess i'm in, i'm always running back to you. i can't stay here buried. i can't go on, living with these, alibis to hide my dishonest life. please forgive me, there's no where else to hide. wait, there's something i can't explain, so i'm giving in again. all these desert nights, they keep me running back to you. wait, there's something i can't explain, so i'm giving in again. all these desert nights, they keep me running back to you. this isn't my first mistake, there are things that i can't undo. and from this mess i'm in, i'm running back to you.	tell the truth	-0.7321482002735138	-0.0635188817977905	0.1241560280323028
wings	rise up, rise up, fly little bird, don't say goodbye, nothing to be scared of, when the wind takes you high, fly little bird, can you sing my name, home is where the heart is, can you take me on, take me on your wings, life's an open-ended essay, don't worry about the ending, cause when you think it's finished, there's a glorious addendum, the more you hate on someone else, the more you're just pretending, even though it's been a decade, our story is just beginning, and as long as i am winning, as long as god is willing, i'll probably still be spittin' in my 40's or my 50's, or as long as i'm appealing, thinking back when i was just a shorty, i was picky with my music, didn't really play my verses round my city, my recordings sounded shitty, but those are songs, i'll be enjoying when i'm sixty, kentucky was a mystery, on the border of the dixie, this recording industry knows we important to the history, brag until my brain hits till i'm seventy or eighty, turned around the seven seas and wasn't ever in the navy, bring the lightning and the thunder, turning ninety then a hundred, then return into the cloud, thinking life was so abundant, fly little bird, don't say goodbye, nothing to be scared of, when the wind takes you high, fly little bird, can you sing my name, home is where the heart is, can you take me on, take me on your wings, life's good i got no complaints, while i toke we're, reflecting at this window pane, it's most insane, everyday try not to go insane, 90 in the slowest lane, numb like it's novocain, no gain no pain, life's a poker game, i'm playing chess, nappy roots across the chest, back the country fried cess bless, ever since i left the nest, been flying high, everyday i must confess, i ain't got regrets, you gotta fly little homie, get away fast it ain't safe here, dreams decay here, go to a fancy university and stay there, get in your fast car and drive like you hate here, just stay alive and on your feet, you'll see better days, after your journey, come back home, the love never fades, stay out of trouble, best you can, make your folks the proudest, travel round the world, and tell me all about it, fly little bird, don't say goodbye, nothing to be scared of, when the wind takes you high, fly little bird, can you sing my name, home is where the heart is, can you take me on, take me on your wings	fly little bird	0.8072589114308357	-0.1417559385299682	0.2842790484428406
dreamerz	, check it, more questions, more answers, more ci smoke and more cancer, more arguing, more resistance, its seems like the closer we get, its more distance, more angles, a million different looks, was on the same page, just in different books, there's so much i want to say but i got no ground, cause we ain't break up, more like broke down, now that's pain and torture, add that with restraining orders, then add the soul of my slain daughter, none of this is how we planned it to be, one big insanity plea, shit could never end amicably, i miss you trying, you probably think don't think i try too, when you stubborn and prideful, not much is insightful, but god was trying to show me something, he ain't think that i knew, sometimes shit that doesn't breathe can die too, were we just dreamerz?, waiting for our shot to shoot to the moon, were we just dreamerz?, spending our lives trying to see this thing through, waiting to fly away, waiting to fly away, waiting to fly away, waiting to fly away, how we go from thoughts of marriage, thoughts of me copping carrots, talks of what we'd name her while shopping for a carriage, but when the dream stopped, who knew you'd see me like a savage, that you dreamt of vacations, but only woke up with baggage, all you ever did was love me, and look at where it got you, and when you wanted more, all i did was say i'm not you, i'm selfish not selfless, and i say that with love, so in essence you're asking for what i'm incapable of, so now i find i'm going over choices i ain't even made yet, were we clouded by good times of great sex?, running fast towards an unknown fate, that altered when i introduced you to my unknown traits, in your dreams, seems you had me pegged as another man, but in mine, only you would understand, in our minds we were perfect, we witnessed our dream get murdered, now reality is on trial and we both awaiting the verdict, but you'll always be close to me, though you said this ain't how it's supposed to be, what we had was so real, but you said i don't care, never thought this day would come, you said you gave your all and was left with none, but we can both be spared, but you don't think that's fair, that's fair, you can't see how you ever began to like a liar, you lost track of all the little things that i admired, but when the peace left, i knew we might retire, thinking man, i live upstairs, i'm something like somaya, got memories, but at what point are they lost, you say we could work through it, at what point is it forced?, we shoulda never rushed, cause it's like now we at a point where you won't never trust, and for me i can't believe that's all we ever was, the high's gone, need a better buzz, cause we sleep in the same bed, but we never touch, my solution to every beef is to revisit, though we'll have the same emotions we won't be so livid, won't be so vivid, i think your girl secretly applauded our drama, we don't need those critics, we owe it to go over our foundation with a keen eye, sad part to say you never have the same dream twice, we let love and all its possibility, take us from reality, made it hard to see that, we were bound together, just to cover up the pain, i'm wishing the skies were rain, and wipe all my thoughts away, cause i'm tired of dreaming	got no ground	-0.8899408131837845	-0.1799780130386352	0.1888104677200317
ocean front property	if you leave me, i won't miss you, and i won't ever take you back. girl, your mem'ry won't ever haunt me, 'cause i don't love you, and now if you'll buy that. i got some ocean front property in arizona. from my front porch you can see the sea. i got some ocean front property in arizona. if you'll buy that, i'll throw the golden gate in free. i don't worship the ground you walk on. i never have and that's a fact. i won't follow or try to find you, 'cause i don't love you, and now if you'll buy that. yeah, if you'll buy that i'll throw the golden gate in free.	got some ocean	-0.5763422101736069	0.3982914686203003	0.4013579785823822
am i that easy to forget?	, you say you've found somebody new but that won't stop my loving you, i just can't let you walk away forget the love i had for you, yes i could find somebody too but i don't want no one but you, how can you leave without regret am i that easy to forget, before you leave be sure you find you want his love much more than mine, cause i'll just say we've never met if i'm that easy to forget, yes i could find somebody too but i don't want no one but you, how could you leave without regret you're not that easy to forget, before you leave be sure	forget the love	-0.6087849140167236	-0.1208976209163665	0.6917844116687775
song of hope	one day we could be living happily with our trees, one day soon, one day, one day we could see our children running safe and free, one day soon, one day, listen real close to the wind at night, carrying dreams that pass us by, bye, bye, bye, somebody hears when you cry at night, somebody cares and it's gonna be alright, one day we'll discover, how to love and help each other, one day soon, one day, one day we will know, that to be free we must let go, one day soon, one day, listen real close to the wind at night, carrying dreams that pass us by, bye, bye, bye, goodbye, somebody hears when you cry at night, somebody cares and it's gonna be alright, one day, i believe, our world will learn to live in peace, one day soon, one day, one day soon, one day	cry at night	0.9185917191207408	-0.1887615919113159	0.080476701259613
guide me	jah, jah, jah, jah, jah, jah, oh, once i was blind to face reality, light of this world is the almighty for me, oh, king of kings and lords of lords, oh yeah, the one that can break every chain, every bars, i say, almighty, guide me, almighty, show me, the righteous road to be travelin' on, i say, almighty, guide me, almighty, show me, the right road that i should be travelin' on, every step that i take, i know you're all the way, please guide me, the light of this world is the almighty to me, when i'm all alone and feelin' brokenhearted, you're the only one that can heal my needs, i say, almighty, guide me, almighty, hold me, almighty, guide me, oh lord, for eternity, i say, hail the king, the real king of our kings, king of lightning flash and thunder rolling, he's the real king, not, why you want to kill i? because i, i walk in the night, ain't i free just that i be makin' money, so may you can choose to dress up, mmm, nicely?, what is life without us alone?, there'll be no tone, there'll be no dancing, there'll be no shows, what's life without nothin' if nobody knows?, the greatest gift is to know what no one knows, what to know and when to know, we always go on the wrong road, take the wrong floor, some smoke coke, some smoke, but the life still goes, almighty, guide me, almighty, show me, almighty, guide me to the road that i should be, oh, yeah, almighty, guide me, watch it, oh, ya, watch tv, surf channels, and i watched it for the youth then, are you influenced, oh you, yourself, who you are, you are corrupt, you yourself are corrupt, foolishness, almighty, guide me, oh, let the light shine on me, jah, jah, jah, jah, jah, jah	break every chain	-0.1265606582164764	-0.1881163418292999	0.1244806051254272
two hearts don't always make a pair	you loved him like you never loved before, and then one day he's walking out your door, you wanna cry your eyes out and you do, only heaven knows the hell you're going through, but, two hearts won't always beat as one, you think you have it wrapped up, and it all comes undone, a losin' hand is commonplace, but a winning hand is rare, two hearts don't always make a pair, every hand you hold looks low to you, 'cause you still can't deal with what he put you through, but you know in time you'll have to come around, 'cause love is still the only game in town. and, two hearts won't always beat as one, you think you have it wrapped up, and it all comes undone, a losin' hand is commonplace, but a winning hand is rare, two hearts don't always make a pair	cry your eyes	-0.958313724026084	-0.1379352509975433	-0.4372595846652984
understand	, i hope you'll understand, that i can't always come when you call, understand everybody has their faults, please understand not to worry who i'm with or what i do, cause i understand that i'm in love with you, do you understand that i'm in love with you, i keep our song on repeat, on my ipod, even when i sleep, and in my dream i'm holding you, alone on an island just us two, the last guy had me so wrong, he kept complaining i was away too long, don't treat me that way cause in your head, you've got to trust me i won't be led, i hope your mind ain't working overtime, i hope your memories are full of good times with me, don't trip if right now i can't answer the phone, cause you know that soon i'll be coming home, do you understand, cause i understand, do you understand that i'm in love with you boy, i'm so in love with you, so in love with you, cause i understand, do you?, do you understand that i'm in love with you, do you understand i'm in love with you	has their faults	0.3179956972599029	-0.0850320160388946	0.3293474018573761
mess	i'm sick, holes in my mind, i can't get you out of my head this time, you don't need nobody else, it's just you and i, if you need somebody, baby, i'm by your side, i don't wanna wake up 'cause i miss your face, and it's been some time since we've been in the same place, and it eats my brain, oh, i miss your face, and it's been some time since we've been in the same place, i don't wanna wake up 'cause i miss your face, and it's been some time since we've been in the same place, and it eats my brain, oh, i miss your face, and it's been some time since we've been in the same place, and i know we're both busy, why don't you meet me in the city, i don't want the memories to fade, but, baby, it's alright, take a sip if you wanna, let's take a ride, we can hit the north side, i might book a flight for just you and i, got me up all night thinking 'bout the words you said, i got used to you laying in my bed, baby, i'm a mess, i'm a mess, whenever you gone, i get in my head, i'm a mess, i'm a mess, whenever you gone, i wish i was dead, i'm sick, holes in my mind, i can't get you out of my head this time, you don't need nobody else, it's just you and i, if you need somebody, baby, i'm by your side, i don't wanna wake up 'cause i miss your face, and it's been some time since we've been in the same place, and it eats my brain, oh, i miss your face, and it's been some time since we've been in the same place, i don't wanna wake up 'cause i miss your face, and it's been some time since we've been in the same place, and it eats my brain, oh, i miss your face, and it's been some time since we've been in the same place, i'm a mess, i'm a mess, i'm a mess, i'm a mess, i'm a mess, i'm a mess, whenever you call, i get in my head, yeah, oh, yeah, oh, oh, oh, oh, oh	miss your face	-0.9641983788460492	-0.2259652018547058	0.2404116690158844
brooklyn	i hope i see you soon, because you're fond of me and i am fond of you. these days i guess that's all it takes, that and just a few mistakes. and i have made mistakes, yes i have made mistakes today, yes i have made mistakes today, yes i have made mistakes, so tonight i'll be your brooklyn, so cold and yet so far away!, just tell me what you want for me to say, and if it brings you home?, i guess its safe to say, we both could use this fire escape, cause i've been breathing ashes in, and i've been waiting for something to carry you away. cause i have made mistakes today, yes i have made mistakes today, yes i have made mistakes, so tonight i'll be your brooklyn, so cold and yet so far away!, just tell me what you want for me to say, and if it brings you home?, so i hope you travel safe, and i hope you're cool, i hope you find your way, because it's sad but it is safe to say, we disagree on one too many things. and i have made mistakes today, yes i have made mistakes today, yes i have made mistakes?	made mistakes today	-0.8035131692886353	-0.201398879289627	-0.0549088418483734
the phone book	i'm on watch here, so close your eyes and get some rest, i'm here to watch your heart, it's been faulty from the start, i'm the ribs in your chest, i'm not an angel, i never mean to make you cry, jumping through my hoops, with dissention in the troops, and a smile and a sigh, what's that over your shoulder?, fear of getting older, stay with me, sing me a love song, from your heart or from the phone book, it don't matter to me, i'm an apple, you're the tree, i won't fall when you're shook, what's that over your shoulder?, fear of getting older, stay with me, it ends with a kiss, it ends with a tear, it ends with the lights out, bathed in our fear, tell me nonsense, i don't want sincere, i saw the lightning, cut through the last winter sky of the year, stay with me, keep with me	close your eyes	-0.5754135400056839	-0.0439090132713317	0.4894300699234009
the shovel	, it's bad apple bitch, a game, huh, man i ain't fucking with dat, quit asking me bout that bitch, i don't fuck with that rat, guess these coward hoes didn't wanna see me blow, these motherfuckers where happier when they seen me broke, got me reminiscing right now, rest in peace to mondo, plotting on me so i keep this pistol in the console, if they run up on me man i pray for them 'cause god knows, i'ma let this bitch blow like it's got a clogged nose, why they want it now? them bitches ain't want it then?, aw, you the kind of guy to hide behind some other men, ooh, got some muscle now, look at you all acting grown, we both know when you're alone, you're a bitch down to the bone, heard my enemies applause when i got knocked, they was hoping for my spot up at the top, yeah i know they couldn't carry that wealth, i'll sit back and let em bury theyself, here's a shovel, i was climbing, they was praying i would drop, heard my enemies applause when i got knocked, if you're waiting on my fall then hold your breath, i'll sit back and let you bury yourself, here's a shovel, i'd rather starve with the ones i love than to eat, with the ones i don't, and i won't, i refuse, i pursue success not at the cost of the crew, money can't buy love, life, loyalty, and truth, i heard they talking out the side of they neck, dead ass, i'm bout to teach em bout respect, it ain't something that you get, ya gotta earn it, and you can't cross this bridge once you burn it, uh-uh, i'm on the other side and mi casa sippin casamigo, life's been tarantino betrayed by al pacino, neighborhood hero, better let go of your ego, x's on your back as soon as you get them zeroes, heard my enemies applause when i got knocked, they was hoping for my spot up at the top, yeah i know they couldn't carry that wealth, i'll sit back and let em bury theyself, here's a shovel, i was climbing, they was praying i would drop, heard my enemies applause when i got knocked, if you're waiting on my fall then hold your breath, i'll sit back and let you bury yourself, here's a shovel, no thanksgivin', i'm on the boat with immigrant women, like my rock plymouth because you i was cookin' the skillet, a nashville in the villain a smack dealer, on my son and let's jack one of these niggas me and j be silly, i hope they forgive me, plugs in this song, told me call when i get it, but if i stick 'em up, and call em saying come and get me, i hope god forgive me, lord if i flip it twenty times i pay back every penny, but why should i when i see how they look at me with envy, i went from workin' to a boss and you didn't, i get it, pillow talkin', tryna see me fell, say i never blow 'cause i keep on goin' to jail, if so then no worries, heard my enemies applause when i got knocked, they was hoping for my spot up at the top, yeah i know they couldn't carry that wealth, i'll sit back and let em bury theyself, here's a shovel, i was climbing, they was praying i would drop, heard my enemies applause when i got knocked, if you're waiting on my fall then hold your breath, i'll sit back and let you bury yourself, here's a shovel	asking me bout	-0.8466287925839424	-0.1867251694202423	0.1943558454513549
warm leatherette	warm leatherette, see the breaking glass, beneath the underpass. warm leatherette, feel the crushing steel, feel the steering wheel. warm leatherette melts, on your burning flesh, you can see your reflection, on the luminescent dash. warm leatherette, a tear of petrol, is in your eye, the hand brake, penetrates your thigh. a tear of petrol, is in your eye, quick let's make love, before we die. on warm leatherette, join the carcrash set.	feel the steering	-0.9292404651641846	-0.2886468172073364	0.4530811309814453
brakes	there's a lot of people out here, who just don't know, what plays a factor, in movin' heads and toes, it be them hits, hangin' out of them stereo kits, whether cassette radio or cd bits, mix tapes from the best, going on and on, throughout the city grounds, to suburban lawns, man, we don't play, even where we stay, videos shows the visuals, of jams today, coinciding with the rhythm, of the heart and neck, the brakes got you, in your proper context, you let your lex or your, sixty-four suspension, bounce away all your tension, en route to the club, where girls need the quenchin', diamonds on your wrist, sunroof top, but niggas out front, makin' guns go pop, so the spot gets shut, but on to the next, 'cause your ears get vexed, when they don't get the fix cause, it be your listenin pleasure, while you're doin your chores, no matter where you from, it's for you and yours, bringing it back to the brakes, like the 'yes yes y'all', so let it be your anthem, when you're havin' a ball, well it's silly of me, to think that i, would never get a chance to see, a piece of this pie, i sat dead in front of speakers, thinkin' that could be me, anticipatin' open microphones, so i could emcee, had a catalogue of raps, impressin' all the 'round-the-wayers, before i went to bed, included rhymes into my prayers, but that rhyme is all on paper, i want my song on vinyl plates, i dreamin' hits and doin' shows, makin my niggas spines shake, expectin' nuttin but a little bit, of radio play, gettin diced on 1 and 2's, by the best djs, hey, time was kinda tight, but still i dotted on the line, and some expected me, to start buhlooning in the mind, seein' spaces and places, that i couldn't pronounce, but still i had the pulleys, to make all the bullies bounce, with the blessings of the great, we took it from state to state, 'cause we landed on the good foot, and got our biggest brake cause, a mother gets mugged, by her crackhead son, that's the brakes	's a lot	0.2600537240505218	-0.1293115019798278	-0.0841950476169586
somethin' 'bout a boat	somethin' 'bout a boat, sittin' on the sea, out there in the wind, floatin' on the free, take you 'round the world, bring you back home, gives a man hope, somethin' 'bout a boat, somethin' 'bout an old guitar, and the way it still sings, after all the smokey bars, and the broken strings, played a million songs, broke a lot of hearts, made some people stars, somethin' 'bout an old guitar, ain't it crazy how somethin', seems like nothin' at all, take a big old room, make it seem so small, seein' windows where there are walls, makes a whole lot of something, out of nothin' at all, somethin' 'bout your dog, sittin' by your side, if you had a bad day, she ain't gonna run and hide, just a-waggin' that tail, grinnin' that grin, somethin' 'bout my dog, makes her my best friend, ain't it crazy how somethin', seems like nothin' at all, take a big old room, make it seem so small, seein' windows where there are walls, makes a whole lot of something, out of nothin' at all, makes a whole lot of something, out of nothin' at all, somethin' 'bout a dog, somethin' 'bout an old guitar, somethin' 'bout a boat, that gives a man hope	seems like nothin'	0.8307169154286385	-0.4147939085960388	0.7779847681522369
badge & a bullet part ii	so which side are you walking on?, it may not be about race, but it is about color, may have most of them fooled, but not me motherfucker, how can the filth clean up the streets?, fuck a blue uniform, it don't mean nothing to me, trained to never trust us, so where the fuck is the justice?, trigger happy lunatics walking a beat, when you won't do what they say, then they turn up the heat, which side are you walking on?, trained to never trust us, so where the fuck is the justice?, which side are you walking on?, trained to never trust us, fuck them, no justice, red hands on a white man dressed in blue, the streets are looking like germany in '42, stop and frisk, don't resist, i'll tell you why: they still want to see the lead fly, scared to death, they're not scared to shoot, it's true, there ain't no such thing as time for the blue, it's not about race, but it's about color, may have most of them fooled, but not me motherfucker, which side are you walking on?, trained to never trust us, so where the fuck is the justice?, which side are you walking on?, trained to never trust us, fuck them, no justice, break down the control, or everybody's catching bullet holes, trained to never trust us, so where the fuck is the justice?, trained to never trust us, so where the fuck is the justice?, fuck them no justice, which side are you walking on?, which side, tell me which side?, which side are you walking on?, which side, tell me which side?	trigger happy lunatics	-0.9511970784515142	-0.1546483933925628	0.315166175365448
240 years before your time	but there is one voice that has never been heard before, the voice of old mr. world himself, the way he might sound if he could speak to us in our own language. mr. world, how was this wonderful orderly earth of ours formed in the first place, and how long has it been going on?, i am the earth, the planet you call home. scientists believe i am at least four and a half billion years old.	is one voice	0.146121859550476	-0.1631395816802978	0.9602505322545768
a change is gonna come	"i was born by the river in a little tent, and just like the river, i've been running ever since, it's been a long time coming, but i know a change is gonna come, it's been too hard living, but i'm afraid to die, i don't know what's up there beyond the sky, it's been a long time coming, but i know a change is gonna come, i go to the movie, and i go downtown, somebody keep telling me don't hang around"""	know a change	-0.7174226194620132	-0.6324469894170761	0.2015435099601745
flowers by the side of the road	her mama cussed, she was out of film, as her baby came down those stairs, looking right at her boyfriend, his hands, they shook, as he pinned on her corsage, and she almost cried, cause she'd liked this guy, from the very start. shoulda been just another first, and not the last, beautiful moment in two lives, when they looked back, but now they're, flowers by the side of the road, yeah, that's all that's left, of the hopes and dreams, of two seventeen year-olds, some dreams live on, and some, they don't, all that's left to know, all that's left to show, are flowers by the side of the road, could've been me, could've been you, how many times have i said, i've just had one or two, it's a sobering thought, it's a sobering sight, how like a bad, bad dream, you can lose everything, on a careless night, be the one who lives, be the one who's gone, be the mother whose heart, has to somehow go on, but she'll leave,	liked this guy	-0.924710288643837	-0.1071791350841522	0.0688988268375396
midnight wheels	well, i've seen the midnight eyes, when i'm addressed and when i'm dreamin', those midnight wheels are turning all the time, and the way they work is to wear me down, until you come back around, until you find another ham to drown, oh, the midnight wheels, oh, the midnight wheels, they were running all the time, they were running all the time, well, i've seen the midnight eyes, when i'm addressed and when i'm dreamin', those midnight wheels are running all the time, and the ground pass fast on their fleeting way, until you come back to stay, better find another lamb to stray, oh, the midnight wheels, oh, the midnight wheels, they were turning all the time, they were turning all the time, oh, oh, oh, oh	seen the midnight	-0.8270869329571724	-0.4564119279384613	0.0189974606037139
susanna	susanna, what's he gonna do without you?, when you know he's not meant for this world alone, susanna, who's he gonna sing to now that you're gone?, cause you never come back from a love like this, and i'll never forget the taste of your lips, there ain't nothing down here for the left behind, but i bet too big and too much time, susanna, when you whisper when he's dreaming, in the white dress with a flower in your ear, and tell him don't be in such a hurry, not to rush, you'll wait for him there, cause you never come back from a love like this, and i'll never forget the taste of your lips, there ain't nothing down here for the left behind, but i bet too big and too much time, why don't you paint him a brand new sky, with all the colors of your perfect eyes?, so he can feel you a little more tonight, a little more tonight, cause you never come back from a love like this, and i'll never forget the taste of your lips, there ain't nothing down here for the left behind, but i bet too big and too much time, susanna, what's he gonna do without you?	forget the taste	-0.1423588991165161	-0.1772416830062866	0.3342833220958709
eyes don't lie	hot lights on the street, slow groove i feel the heat, deep inside a summer night, hypnotized, i saw his face, out in the crowd, i felt no shame starring so loud, just for a instant and to my surprise, there was a vision of a future in his eyes, oh, baby, eyes don't lie, they say desire is on your mind, baby, no, baby, eyes can't hide, only a mirror of what's inside, eyes, oh, baby, eyes don't lie, and i know that i can trust, my heart and body and soul, to your eyes, show me paradise, i've seen what it was like, heaven knows it's gonna be ecstasy, the way we stared, broke every rule, our souls were bared, melting love-cool, instant attraction i was mesmerized, held by the promise of pleasure in his eyes, oh, baby, eyes don't lie, they say desire is on your mind, baby, no, baby, eyes can't hide, only a mirror of what's inside, eyes, oh, baby, eyes don't lie, and i know that i can trust, my heart and body, they read me, they groove me, have power to move me, i know, yeah, the magic, the wonder, the spell that i'm under in your, with your eyes, oh, baby, eyes don't lie, desire is hard to hide, but, baby, no, baby, eyes can't hide, no sense in even trying, eyes, oh, baby, eyes don't lie, you can't hide of what you feel inside, no, no, no, baby, oh, baby, eyes don't lie, your eyes set me on fire, baby, oh, baby, eyes don't lie, ooh, you got me mesmerized, with your eyes	feel the heat	0.8258833587169647	-0.3880569338798523	0.6013607084751129
track 03 (shyne instrumental)	, detroit desperado. rap donald goines in a red el dorado, my lifestyle's fortune 500, when niggas just a crumb inside the world, where the bread run it, i'm 16 from the slums. street light reflect off the barrel of a gun, we expect death, lucky to reach puberty, learned in the streets, public school wasn't teaching me, graduate with honors as a cocaine scholar, eat food. eat food, eat food. eat food, i sell nouns like pounds, verbs like birds, clowns ain't heard, words i serve, spit like knicks, rhyme like dimes, roll a dollar bill up snort these lines, fresh off the curb on the quest for the bacons, flipping occupation on the final destination, daily operation currency chasing. got no patience, daily operation currency chasing. got not patience for the pennies i ain't waiting, pockets gettin' fatter, cause the purpose you progress, without a harness on climb the ladder of success, dan in the chest, brew in the belly, liquor in the kidney counting money in the tele, eat food, eat food, eat food, eat food	graduate with honors	-0.4112104475498199	-0.4612011909484863	-0.2805047631263733
